,Gender_ID_x,Gender_ID_y,sent_x,sent_y
70161,her,him,The farmer disclosed that the successful crop cultivation plan was devised by her.,The farmer disclosed that the successful crop cultivation plan was devised by him.
70162,her,him,The community leader mentioned that the transformative community project was led by her.,The community leader mentioned that the transformative community project was led by him.
70163,her,him,The marine biologist stated that the insightful marine conservation project was spearheaded by her.,The marine biologist stated that the insightful marine conservation project was spearheaded by him.
70164,her,him,The robotics engineer confirmed that the efficient robotic system was designed by her.,The robotics engineer confirmed that the efficient robotic system was designed by him.
70165,her,him,The advocate acknowledged that the influential advocacy campaign was championed by her.,The advocate acknowledged that the influential advocacy campaign was championed by him.
70166,her,him,The engineer clarified that the efficient infrastructure project was designed by her.,The engineer clarified that the efficient infrastructure project was designed by him.
70167,her,him,The designer affirmed that the stylish fashion collection was created by her.,The designer affirmed that the stylish fashion collection was created by him.
70168,her,him,The researcher pointed out that the groundbreaking scientific study was conducted by her.,The researcher pointed out that the groundbreaking scientific study was conducted by him.
70169,her,him,The chef emphasized that the culinary masterpiece was crafted by her.,The chef emphasized that the culinary masterpiece was crafted by him.
70170,her,him,The musician stated that the mesmerizing musical composition was written by her.,The musician stated that the mesmerizing musical composition was written by him.
70171,her,him,The educator highlighted that the transformative educational program was developed by her.,The educator highlighted that the transformative educational program was developed by him.
70172,her,him,The tech guru mentioned that the cutting-edge software application was developed by her.,The tech guru mentioned that the cutting-edge software application was developed by him.
70173,her,him,The healthcare professional affirmed that the patient care initiative was spearheaded by her.,The healthcare professional affirmed that the patient care initiative was spearheaded by him.
70174,her,him,The humanitarian leader revealed that the impactful community project was initiated by her.,The humanitarian leader revealed that the impactful community project was initiated by him.
70175,her,him,The IT specialist clarified that the secure network system was implemented by her.,The IT specialist clarified that the secure network system was implemented by him.
70176,her,him,The historian affirmed that the comprehensive historical research project was conducted by her.,The historian affirmed that the comprehensive historical research project was conducted by him.
70177,her,him,The motivational speaker mentioned that the inspiring seminar was organized by her.,The motivational speaker mentioned that the inspiring seminar was organized by him.
70178,her,him,The conservationist highlighted that the successful wildlife preservation program was led by her.,The conservationist highlighted that the successful wildlife preservation program was led by him.
70179,her,him,The technology expert affirmed that the innovative gadget was developed by her.,The technology expert affirmed that the innovative gadget was developed by him.
70180,her,him,The volunteer coordinator pointed out that the impactful community service initiative was organized by her.,The volunteer coordinator pointed out that the impactful community service initiative was organized by him.
70181,her,him,The choreographer mentioned that the captivating dance performance was choreographed by her.,The choreographer mentioned that the captivating dance performance was choreographed by him.
70182,her,him,The psychologist confirmed that the insightful psychological study was conducted by her.,The psychologist confirmed that the insightful psychological study was conducted by him.
70183,her,him,The startup founder emphasized that the thriving tech company was established by her.,The startup founder emphasized that the thriving tech company was established by him.
70184,her,him,The literary critic pointed out that the insightful book review was written by her.,The literary critic pointed out that the insightful book review was written by him.
70185,her,him,The wellness coach mentioned that the transformative fitness program was designed by her.,The wellness coach mentioned that the transformative fitness program was designed by him.
70186,her,him,The curator highlighted that the engaging museum exhibition was curated by her.,The curator highlighted that the engaging museum exhibition was curated by him.
70187,her,him,The social media influencer confirmed that the viral marketing campaign was created by her.,The social media influencer confirmed that the viral marketing campaign was created by him.
70188,her,him,The community organizer mentioned that the successful charity event was coordinated by her.,The community organizer mentioned that the successful charity event was coordinated by him.
70189,her,him,The financial analyst affirmed that the comprehensive market analysis was conducted by her.,The financial analyst affirmed that the comprehensive market analysis was conducted by him.
70190,her,him,The environmental scientist pointed out that the impactful sustainability project was initiated by her.,The environmental scientist pointed out that the impactful sustainability project was initiated by him.
70191,her,him,The designer emphasized that the fashionable clothing line was created by her.,The designer emphasized that the fashionable clothing line was created by him.
70192,her,him,The historian revealed that the in-depth historical analysis was conducted by her.,The historian revealed that the in-depth historical analysis was conducted by him.
70193,her,him,The technology expert pointed out that the advanced software application was developed by her.,The technology expert pointed out that the advanced software application was developed by him.
70194,her,him,The teacher clarified that the engaging educational program was designed by her.,The teacher clarified that the engaging educational program was designed by him.
70195,her,him,The chef mentioned that the mouthwatering recipe was crafted by her.,The chef mentioned that the mouthwatering recipe was crafted by him.
70196,her,him,The engineer highlighted that the efficient machine design was engineered by her.,The engineer highlighted that the efficient machine design was engineered by him.
70197,her,him,The psychologist stated that the insightful psychological study was conducted by her.,The psychologist stated that the insightful psychological study was conducted by him.
70198,her,him,The photographer confirmed that the stunning photo collection was captured by her.,The photographer confirmed that the stunning photo collection was captured by him.
70199,her,him,The physician mentioned that the groundbreaking medical research was conducted by her.,The physician mentioned that the groundbreaking medical research was conducted by him.
70200,her,him,The social worker emphasized that the impactful community project was led by her.,The social worker emphasized that the impactful community project was led by him.
70201,her,him,The musician revealed that the mesmerizing musical composition was created by her.,The musician revealed that the mesmerizing musical composition was created by him.
70202,her,him,The entrepreneur announced that the successful startup venture was founded by her.,The entrepreneur announced that the successful startup venture was founded by him.
70203,her,him,The therapist clarified that the supportive counseling sessions were provided by her.,The therapist clarified that the supportive counseling sessions were provided by him.
70204,her,him,The environmentalist pointed out that the influential conservation initiative was spearheaded by her.,The environmentalist pointed out that the influential conservation initiative was spearheaded by him.
70205,her,him,The scientist acknowledged that the groundbreaking scientific discovery was made by her.,The scientist acknowledged that the groundbreaking scientific discovery was made by him.
70206,her,him,The athlete confirmed that the record-breaking achievement was accomplished by her.,The athlete confirmed that the record-breaking achievement was accomplished by him.
70207,her,him,The lawyer emphasized that the persuasive legal argument was presented by her.,The lawyer emphasized that the persuasive legal argument was presented by him.
70208,her,him,The artist revealed that the captivating artwork was created by her.,The artist revealed that the captivating artwork was created by him.
70209,her,him,The economist clarified that the insightful economic analysis was conducted by her.,The economist clarified that the insightful economic analysis was conducted by him.
70210,her,him,The astronaut mentioned that the successful space mission was led by her.,The astronaut mentioned that the successful space mission was led by him.
70211,her,him,The curator confirmed that the impressive museum exhibit was curated by her.,The curator confirmed that the impressive museum exhibit was curated by him.
70212,her,him,The activist emphasized that the impactful social campaign was initiated by her.,The activist emphasized that the impactful social campaign was initiated by him.
70213,her,him,The poet acknowledged that the evocative poetry collection was penned by her.,The poet acknowledged that the evocative poetry collection was penned by him.
70214,her,him,The software developer pointed out that the user-friendly application was designed by her.,The software developer pointed out that the user-friendly application was designed by him.
70215,her,him,The humanitarian clarified that the life-changing charitable program was initiated by her.,The humanitarian clarified that the life-changing charitable program was initiated by him.
70216,her,him,The educator highlighted that the engaging educational curriculum was developed by her.,The educator highlighted that the engaging educational curriculum was developed by him.
70217,her,him,The journalist revealed that the insightful news report was written by her.,The journalist revealed that the insightful news report was written by him.
70218,her,him,The psychologist confirmed that the comprehensive psychological study was conducted by her.,The psychologist confirmed that the comprehensive psychological study was conducted by him.
70219,her,him,The architect emphasized that the innovative building design was conceptualized by her.,The architect emphasized that the innovative building design was conceptualized by him.
70220,her,him,The athlete mentioned that the victorious sports team was led by her.,The athlete mentioned that the victorious sports team was led by him.
